Número Fistel;Número Estação;NumCnpjCpf;NumServico;Frequência (MHz);Banda_MHZ;Frequência Inicial;Frequência Final;FreqTxMHz;FreqRxMHz;Designação Emissão;Número Ato;Data Validade;Entidade;NumSetor;Tecnologia;Tipo de Tecnologia 5G;Latitude;Longitude;Latitude decimal;Longitude decimal;EnderecoEstacao;EndBairro;EndNumero;EndComplemento;Cep;ClassInfraFisica;Data Primeiro Licenciamento;Data Licenciamento;AnoMesLic;Situacao;Caráter;Empresa Estação;Faixa Estação;Subfaixa Estação;Geração;Código Nacional;Código IBGE;Município-UF;UF;Nome da UF
50409146285;700021400;02558157000162;010;;;;;1821.25;1726.25;2M50G7W;56272015;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.61861;-35.69556;-9.61861;-35.69556;RODOVIA  AL-101 NORTE;JACARECICA;S/N;;57038640;;07/02/2006;09/04/2025;2006-02;Licenciada;Primário;VIVO;1800;SE3;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665756755;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.57056;-35.78389;-9.57056;-35.78389;RUA SANTA RITA;CLIMA BOM;S/N;;57071120;Greenfield;21/06/2002;28/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907400;;010;;;;;788;733;10M0G7W;51782021;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.621694;-35.729972;-9.621694;-35.729972;AV. ROBERTO SIMONSEN LOTE 8 QD B - FAROL;GRUTA DE LOURDES;S/N;AL064;57052675;;03/12/2008;22/03/2024;2008-12;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907591;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;5;WCDMA;;-9.614694;-35.752806;-9.614694;-35.752806;RUA SAO JOSE;CHÃ DE BEBEDOURO;S/N;AL085;57018860;;03/12/2008;26/08/2024;2008-12;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;688208428;;010;;;;;2640;2520;20M0G7W;59592012;2027-10-18;CLARO S.A.;;LTE;;-9.66066;-35.721;-9.66066;-35.721;R PEDRO AMERICO;POÇO;240;;57025890;;03/05/2006;29/06/2023;2006-05;Licenciada;Primário;CLARO;2500;W;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1014340818;;010;;;;;788;733;10M0G7W;97432014;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.610344;-35.725522;-9.610344;-35.725522;AVENIDA PRESIDENTE GETÚLIO VARGAS;SERRARIA;223;RBR-NÃO;57046140;;18/10/2022;27/11/2023;2022-10;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691160511;02558157000162;010;;;;;1842.5;1747.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;5;GSM;;-9.65972;-35.70944;-9.65972;-35.70944;RUA JOÃO GUALBERTO PEREIRA DO CARMO;PONTA VERDE;343;RBR-NÃO;57035270;;12/02/2009;11/08/2023;2009-02;Licenciada;Primário;VIVO;1800;NÃO IDENTIFICADA;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;696591790;02421421000111;010;;;;;2130;1940;5M00G9W;48352023;2038-04-30;TIM S A;7;WCDMA;;-9.621694;-35.729972;-9.621694;-35.729972;Rua Roberto Simonsen;Farol;S/N;Lt 08 - Qd B;57052675;;05/06/2012;19/08/2024;2012-06;Licenciada;Primário;TIM;2100;G;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;684176637;02421421000111;010;;;;;2130;1940;5M00G7W;48352023;2038-04-30;TIM S A;6;WCDMA;;-9.649722;-35.757778;-9.649722;-35.757778;Avenida Senador Rui Palmeira;Vergel;S/N;Vizinho Ao Número 128;57014430;Greenfield;14/01/2004;22/07/2025;2004-01;Licenciada;Primário;TIM;2100;G;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;684350777;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.66361;-35.73639;-9.66361;-35.73639;RUA DO SOL;CENTRO;176;;57020070;Greenfield;22/04/2004;09/04/2025;2004-04;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907249;;010;;;;;2680;2560;20M0G7W;51782021;2038-04-30;TELEFONICA BRASIL S.A.;;;;-9.64944;-35.70083;-9.64944;-35.70083;AVENIDA ÁLVARO OTACÍLIO;PONTA VERDE;4201;RBR-NÃO;57035180;;03/12/2008;11/08/2023;2008-12;Licenciada;Secundário;VIVO;2500;X;;82;2704302;Maceió - AL;AL;Alagoas
50409146285;667991280;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.55667;-35.76611;-9.55667;-35.76611;RUA SECUNDARIA;CIDADE UNIVERSITARIA;7;;57073350;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;1006657492;;010;;;;;892.75;847.75;2M50G7W;50502011;2027-08-25;CLARO S.A.;;WCDMA;;-9.5804;-35.80259;-9.5804;-35.80259;R 2A;RIO NOVO;S/N;QUADRA P - LOTEAMENTO RIO NOVO;57070703;;14/05/2018;23/07/2024;2018-05;Licenciada;Primário;CLARO;850;B;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907656;02558157000162;010;;;;;785.5;730.5;5M00G7W;97432014;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.584;-35.763806;-9.584;-35.763806;RUA BELMIRO AMORIN BAIRRO TABULEIRO DOS MARTINS;SANTA LÚCIA;S/N;;57082000;Greenfield;03/12/2008;08/05/2024;2008-12;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907591;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;6;WCDMA;;-9.614694;-35.752806;-9.614694;-35.752806;RUA SAO JOSE;CHÃ DE BEBEDOURO;S/N;AL085;57018860;;03/12/2008;26/08/2024;2008-12;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;3566757;02421421000111;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-9.410139;-36.63325;-9.410139;-36.63325;Avenida 15 De Novembro;Sao Cristovao;S/N;;57601090;Greenfield;29/10/1999;26/08/2025;1999-10;Licenciada;Primário;TIM;1800;SE7;2G;82;2706307;Palmeira dos Índios - AL;AL;Alagoas
50409146285;691339910;02558157000162;010;;;;;2160;1970;5M00G9W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;5;WCDMA;;-9.48222;-35.85667;-9.48222;-35.85667;Rua 16 DE SETEMBRO;CONJUNTO MUTIRAO;51;AL012;57100000;;18/08/2008;25/06/2024;2008-08;Licenciada;Primário;VIVO;2100;J;3G;82;2707701;Rio Largo - AL;AL;Alagoas
50409428698;685000788;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.669722;-35.728611;-9.669722;-35.728611;Avenida Da Paz;Jaragua;1062;;57022050;Rooftop;10/12/2004;17/11/2025;2004-12;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907621;02558157000162;010;;;;;2160;1970;5M00G9W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;4;WCDMA;;-9.608778;-35.720917;-9.608778;-35.720917;RUA SAMAMBAIA;FAROL;S/N;RBR-NÃO;57052490;;03/12/2008;11/08/2023;2008-12;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001752179;02421421000111;010;;;;;2625;2505;10M0G7W;152702024;2029-10-29;TIM S A;;LTE;;-9.602194;-35.718056;-9.602194;-35.718056;Avenida Deputado Edson Lins;Serraria;S/N;-;57046670;Greenfield;25/06/2015;07/07/2025;2015-06;Licenciada;Secundário;TIM;2500;P;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665756291;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.66861;-35.72972;-9.66861;-35.72972;TRAV. HUMBERTO MENDES;JARAGUA;85;;57022300;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665756291;02558157000162;010;;;;;2150;1960;5M00G7W;166262022;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.66861;-35.72972;-9.66861;-35.72972;TRAV. HUMBERTO MENDES;JARAGUA;85;;57022300;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907621;02558157000162;010;;;;;2160;1970;5M00G9W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;7;WCDMA;;-9.608778;-35.720917;-9.608778;-35.720917;RUA SAMAMBAIA;FAROL;S/N;RBR-NÃO;57052490;;03/12/2008;11/08/2023;2008-12;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1010476022;02558157000162;010;;;;;788;733;10M0G7W;97432014;2029-12-08;Telefonica Brasil S.a.;;LTE;;-9.578166;-35.702305;-9.578166;-35.702305;AVENIDA PRINCIPAL QUADRA G LOTE 13 - CJ. JOSÉ APRIGIO VILELA BENEDITO;JACARECICA;S/N;;57032032;Greenfield;23/06/2020;29/11/2024;2020-06;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;695335057;02421421000111;010;;;;;1833.75;1738.75;200KG7W;125002022;2028-11-29;TIM S A;2;GSM;;-9.56139;-35.74556;-9.56139;-35.74556;Avenida Menino Marcelo,3800,Tabuleiro Dos Martins;-;S/N;-;57081385;;29/03/2011;02/10/2024;2011-03;Licenciada;Primário;TIM;1800;SE8;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001603220;02421421000111;010;;;;;2625;2505;10M0G7W;152702024;2029-10-29;TIM S A;;LTE;;-9.554806;-35.73;-9.554806;-35.73;Avenida Novo Horizonte;Benedito Bentes;141;-;57085782;Greenfield;15/05/2015;07/07/2025;2015-05;Licenciada;Secundário;TIM;2500;P;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907621;02558157000162;010;;;;;2160;1970;5M00G9W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;5;WCDMA;;-9.608778;-35.720917;-9.608778;-35.720917;RUA SAMAMBAIA;FAROL;S/N;RBR-NÃO;57052490;;03/12/2008;11/08/2023;2008-12;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643772;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.58278;-35.76472;-9.58278;-35.76472;AVENIDA  DURVAL DE GOES MONTEIRO;TABULEIRO DOS MARTINS;S/N;;57080000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665756291;02558157000162;010;;;;;1821.25;1726.25;2M50G7W;56272015;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.66861;-35.72972;-9.66861;-35.72972;TRAV. HUMBERTO MENDES;JARAGUA;85;;57022300;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001632181;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.654139;-35.709417;-9.654139;-35.709417;Avenida Hamilton De Barros Soutinho;Ponta Verde;S/N;;57035690;Greenfield;22/05/2015;19/08/2024;2015-05;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665756291;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;3;GSM;;-9.66861;-35.72972;-9.66861;-35.72972;TRAV. HUMBERTO MENDES;JARAGUA;85;;57022300;;21/06/2002;13/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001603220;02421421000111;010;;;;;2130;1940;5M00G7W;48352023;2038-04-30;TIM S A;;WCDMA;;-9.554806;-35.73;-9.554806;-35.73;Avenida Novo Horizonte;Benedito Bentes;141;-;57085782;Greenfield;15/05/2015;03/10/2024;2015-05;Licenciada;Primário;TIM;2100;G;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691162158;02558157000162;010;;;;;1862.5;1767.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;6;GSM;;-9.622639;-35.753944;-9.622639;-35.753944;RUA NOSSA SENHORA DA CONCEIÇÃO - BEBEDOURO;CHA DE BEBEDOURO;S/N;AL086;57018635;;12/02/2009;22/03/2024;2009-02;Licenciada;Primário;VIVO;1800;SE9;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;685000788;02421421000111;010;;;;;2130;1940;5M00G7W;48352023;2038-04-30;TIM S A;;WCDMA;;-9.669722;-35.728611;-9.669722;-35.728611;Avenida Da Paz;Jaragua;1062;;57022050;Rooftop;10/12/2004;17/11/2025;2004-12;Licenciada;Primário;TIM;2100;G;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001632181;02421421000111;010;;;;;2625;2505;10M0G7W;152702024;2029-10-29;TIM S A;;LTE;;-9.654139;-35.709417;-9.654139;-35.709417;Avenida Hamilton De Barros Soutinho;Ponta Verde;S/N;;57035690;Greenfield;22/05/2015;07/07/2025;2015-05;Licenciada;Secundário;TIM;2500;P;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;693188685;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;Telefonica Brasil S.a.;2;WCDMA;;-9.55861;-35.74639;-9.55861;-35.74639;AV MENINO MARCELO -  TABULEIRO DOS MARTINS;CIDADE UNIVERSITARIA;3800;ALI03;57081385;;24/02/2011;10/01/2025;2011-02;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001632181;02421421000111;010;;;;;2130;1940;10M0G7W;48352023;2038-04-30;TIM S A;;LTE;;-9.654139;-35.709417;-9.654139;-35.709417;Avenida Hamilton De Barros Soutinho;Ponta Verde;S/N;;57035690;Greenfield;22/05/2015;19/08/2024;2015-05;Licenciada;Primário;TIM;2100;G;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907621;02558157000162;010;;;;;1842.5;1747.5;5M00G9W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;;LTE;;-9.608778;-35.720917;-9.608778;-35.720917;RUA SAMAMBAIA;FAROL;S/N;RBR-NÃO;57052490;Greenfield;03/12/2008;11/08/2023;2008-12;Licenciada;Primário;VIVO;1800;NÃO IDENTIFICADA;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;695335057;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;6;WCDMA;;-9.56139;-35.74556;-9.56139;-35.74556;Avenida Menino Marcelo,3800,Tabuleiro Dos Martins;-;S/N;-;57081385;;29/03/2011;02/10/2024;2011-03;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001603220;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.554806;-35.73;-9.554806;-35.73;Avenida Novo Horizonte;Benedito Bentes;141;-;57085782;Greenfield;15/05/2015;03/10/2024;2015-05;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907079;02558157000162;010;;;;;1842.5;1747.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;6;GSM;;-9.654028;-35.735528;-9.654028;-35.735528;RUA IRIS ALAGOENSE -;FAROL;296;;57051370;;03/12/2008;22/07/2025;2008-12;Licenciada;Primário;VIVO;1800;NÃO IDENTIFICADA;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1007981455;;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;Telefonica Brasil S.a.;;WCDMA;;-9.59972;-35.82083;-9.59972;-35.82083;RUA TIRADENTES;CENTRO;167;;57130000;;28/12/2018;10/01/2025;2018-12;Licenciada;Primário;VIVO;2100;J;3G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409146285;690906757;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;6;LTE;;-9.524722;-35.801111;-9.524722;-35.801111;RUA GERALDO ELIAS;VILA DESTILARIA;S/N;;57100000;;03/12/2008;25/06/2024;2008-12;Licenciada;Primário;VIVO;2500;X;4G;82;2707701;Rio Largo - AL;AL;Alagoas
50409146285;691339910;02558157000162;010;;;;;1862.5;1767.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;4;GSM;;-9.48222;-35.85667;-9.48222;-35.85667;Rua 16 DE SETEMBRO;CONJUNTO MUTIRAO;51;AL012;57100000;;18/08/2008;25/06/2024;2008-08;Licenciada;Primário;VIVO;1800;SE9;2G;82;2707701;Rio Largo - AL;AL;Alagoas
50409146285;1007981455;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;Telefonica Brasil S.a.;;WCDMA;;-9.59972;-35.82083;-9.59972;-35.82083;RUA TIRADENTES;CENTRO;167;;57130000;Greenfield;28/12/2018;10/01/2025;2018-12;Licenciada;Primário;VIVO;2100;J;3G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409146285;1007981455;02558157000162;010;;;;;788;733;10M0G7W;97432014;2029-12-08;Telefonica Brasil S.a.;;LTE;;-9.59972;-35.82083;-9.59972;-35.82083;RUA TIRADENTES;CENTRO;167;;57130000;Greenfield;28/12/2018;10/01/2025;2018-12;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409307637;695472895;;010;;;;;885;840;10M0G7W;50502011;2027-08-25;CLARO S.A.;;LTE;;-9.47549;-35.83303;-9.47549;-35.83303;ACESSO PELA RUA PROJETADA TREZENTOS - LT VILA RICA;MATA DO ROLO;S/N;;57100000;;30/05/2011;15/12/2025;2011-05;Licenciada;Primário;CLARO;850;B;4G;82;2707701;Rio Largo - AL;AL;Alagoas
50409146285;665756291;02558157000162;010;;;;;2150;1960;5M00G9W;166262022;2038-04-30;Telefonica Brasil S.a.;1;WCDMA;;-9.66861;-35.72972;-9.66861;-35.72972;TRAV. HUMBERTO MENDES;JARAGUA;85;;57022300;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;695335057;02421421000111;010;;;;;1831.25;1736.25;200KG7W;125002022;2028-11-29;TIM S A;2;GSM;;-9.56139;-35.74556;-9.56139;-35.74556;Avenida Menino Marcelo,3800,Tabuleiro Dos Martins;-;S/N;-;57081385;;29/03/2011;02/10/2024;2011-03;Licenciada;Primário;TIM;1800;SE7;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1007981455;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;Telefonica Brasil S.a.;;LTE;;-9.59972;-35.82083;-9.59972;-35.82083;RUA TIRADENTES;CENTRO;167;;57130000;Greenfield;28/12/2018;10/01/2025;2018-12;Licenciada;Primário;VIVO;2500;X;4G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409428698;1001603220;02421421000111;010;;;;;2130;1940;10M0G7W;48352023;2038-04-30;TIM S A;;LTE;;-9.554806;-35.73;-9.554806;-35.73;Avenida Novo Horizonte;Benedito Bentes;141;-;57085782;Greenfield;15/05/2015;03/10/2024;2015-05;Licenciada;Primário;TIM;2100;G;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691158029;;010;;;;;788;733;5M00G7W;27662022;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.48028;-35.84028;-9.48028;-35.84028;RUA DA PALHA;LOTEAMENTO VILA RICA;S/N;;57100000;;12/02/2009;25/06/2024;2009-02;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2707701;Rio Largo - AL;AL;Alagoas
50409428698;695543580;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.6044;-35.821381;-9.6044;-35.821381;Rua Imaculada Conceicao  10 -Centro-Santa Luzia Do Norte;-;S/N;-;57130000;Greenfield;21/06/2011;02/10/2024;2011-06;Licenciada;Primário;TIM;850;A;3G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409146285;665756291;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;3;GSM;;-9.66861;-35.72972;-9.66861;-35.72972;TRAV. HUMBERTO MENDES;JARAGUA;85;;57022300;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001632181;02421421000111;010;;;;;778;723;10M0G7W;97812014;2029-12-08;TIM S A;;LTE;;-9.654139;-35.709417;-9.654139;-35.709417;Avenida Hamilton De Barros Soutinho;Ponta Verde;S/N;;57035690;Greenfield;22/05/2015;19/08/2024;2015-05;Licenciada;Primário;TIM;700;Bl 4-5;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1007981455;;010;;;;;2150;1960;10M0G7W;166262022;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.59972;-35.82083;-9.59972;-35.82083;RUA TIRADENTES;CENTRO;167;;57130000;;28/12/2018;10/01/2025;2018-12;Licenciada;Primário;VIVO;2100;I;4G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409146285;691161909;02558157000162;010;;;;;1867.5;1772.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;4;GSM;;-9.662694;-35.707361;-9.662694;-35.707361;AV. ENG. MARIO GUSMAO - PONTA VERDE;PONTA VERDE;176;AL046;57035000;;12/02/2009;26/08/2024;2009-02;Licenciada;Primário;VIVO;1800;SE10;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001604153;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.528667;-35.79725;-9.528667;-35.79725;AVENIDA LOURIVAL MELO MOTA;CIDADE UNIVERSITARIA;S/N;AQUISITADO;57072000;Greenfield;15/05/2015;08/01/2025;2015-05;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1007981455;;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;Telefonica Brasil S.a.;;LTE;;-9.59972;-35.82083;-9.59972;-35.82083;RUA TIRADENTES;CENTRO;167;;57130000;;28/12/2018;10/01/2025;2018-12;Licenciada;Primário;VIVO;2500;X;4G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409146285;1007981455;;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;Telefonica Brasil S.a.;;WCDMA;;-9.59972;-35.82083;-9.59972;-35.82083;RUA TIRADENTES;CENTRO;167;;57130000;;28/12/2018;10/01/2025;2018-12;Licenciada;Primário;VIVO;2100;J;3G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409146285;1007981455;;010;;;;;2680;2560;20M0G7W;51782021;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.59972;-35.82083;-9.59972;-35.82083;RUA TIRADENTES;CENTRO;167;;57130000;;28/12/2018;03/09/2025;2018-12;Licenciada;Secundário;VIVO;2500;X;4G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409428698;1001612822;02421421000111;010;;;;;2655;2535;10M0G7W;59632012;2027-10-18;TIM S A;;LTE;;-9.568556;-35.721083;-9.568556;-35.721083;RUA PROJETADA;CIDADE UNIVERSITARIA;S/N;AQUISITADO;57073650;Greenfield;15/05/2015;08/01/2025;2015-05;Licenciada;Primário;TIM;2500;V1;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;695543580;02421421000111;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-9.6044;-35.821381;-9.6044;-35.821381;Rua Imaculada Conceicao  10 -Centro-Santa Luzia Do Norte;-;S/N;-;57130000;Greenfield;21/06/2011;02/10/2024;2011-06;Licenciada;Primário;TIM;1800;SE7;2G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409146285;1007981455;;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.59972;-35.82083;-9.59972;-35.82083;RUA TIRADENTES;CENTRO;167;;57130000;;28/12/2018;10/01/2025;2018-12;Licenciada;Primário;VIVO;2100;J;4G;82;2707909;Santa Luzia do Norte - AL;AL;Alagoas
50409428698;685000788;02421421000111;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-9.669722;-35.728611;-9.669722;-35.728611;Avenida Da Paz;Jaragua;1062;;57022050;Rooftop;10/12/2004;17/11/2025;2004-12;Licenciada;Primário;TIM;1800;SE7;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1002615353;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;2;LTE;;-9.594778;-35.72475;-9.594778;-35.72475;AV PRESIDENTE ROOSEVELT;SERRARIA;S/N;;57081285;;03/03/2016;22/07/2025;2016-03;Licenciada;Primário;VIVO;2500;X;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907079;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;4;LTE;;-9.654028;-35.735528;-9.654028;-35.735528;RUA IRIS ALAGOENSE -;FAROL;296;;57051370;;03/12/2008;22/07/2025;2008-12;Licenciada;Primário;VIVO;2500;X;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;692692215;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.6585;-35.732278;-9.6585;-35.732278;Avenida Dom Antônio Brandão;Farol;307;-;57051190;Rooftop;26/08/2010;25/09/2024;2010-08;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1002615353;02558157000162;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;4;WCDMA;;-9.594778;-35.72475;-9.594778;-35.72475;AV PRESIDENTE ROOSEVELT;SERRARIA;S/N;;57081285;;03/03/2016;22/07/2025;2016-03;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907168;02558157000162;010;;;;;2160;1970;5M00G9W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;5;WCDMA;;-9.65694;-35.7;-9.65694;-35.7;RUA HELIO PRADINES;PONTA VERDE;114;RBR-NÃO;57035220;;03/12/2008;11/08/2023;2008-12;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
